,Date,Hour,LMP,Dispatch,LMP DA,Dispatch DA
2540,2020-04-15,20,73.128644,400.0,39.811859,400.0
2541,2020-04-15,21,22.492854,400.0,19.533879,400.0
2542,2020-04-15,22,0.0,398.0,7.90275,400.0
2543,2020-04-15,23,0.0,398.0,0.0,400.0
2544,2020-04-16,0,18.52187,400.0,0.0,400.0
2545,2020-04-16,1,17.392886,400.0,0.0,400.0
2546,2020-04-16,2,0.0,398.0,0.0,400.0
2547,2020-04-16,3,0.0,400.0,0.0,400.0
2548,2020-04-16,4,0.0,400.0,0.0,400.0
2549,2020-04-16,5,0.0,398.0,0.0,400.0
2550,2020-04-16,6,0.0,398.0,0.0,400.0
2551,2020-04-16,7,0.0,398.0,0.0,400.0
2552,2020-04-16,8,0.0,398.0,0.0,400.0
2553,2020-04-16,9,0.0,398.0,0.0,400.0
2554,2020-04-16,10,0.0,398.0,0.0,400.0
2555,2020-04-16,11,0.0,398.0,0.0,400.0
2556,2020-04-16,12,0.0,398.0,0.0,400.0
2557,2020-04-16,13,0.0,398.0,0.0,400.0
2558,2020-04-16,14,0.0,398.0,0.0,400.0
2559,2020-04-16,15,0.0,398.0,17.926482,400.0
2560,2020-04-16,16,0.0,398.0,24.073348,400.0
2561,2020-04-16,17,0.0,398.0,25.396664,400.0
2562,2020-04-16,18,21.122752,400.0,70.743361,400.0
2563,2020-04-16,19,21.368347,400.0,77.050889,400.0
2564,2020-04-16,20,21.122752,400.0,24.880469,400.0
2565,2020-04-16,21,21.122752,400.0,23.080108,400.0
2566,2020-04-16,22,0.0,400.0,21.905537,400.0
2567,2020-04-16,23,0.0,400.0,21.122752,400.0
2568,2020-04-17,0,0.0,400.0,22.656017,400.0
2569,2020-04-17,1,0.0,400.0,24.610685,400.0
2570,2020-04-17,2,0.0,400.0,24.610685,400.0
2571,2020-04-17,3,0.0,400.0,20.547985,400.0
2572,2020-04-17,4,0.0,398.0,20.42044,400.0
2573,2020-04-17,5,18.52187,400.0,-0.0,400.0
2574,2020-04-17,6,18.52187,400.0,-0.0,400.0
2575,2020-04-17,7,0.0,398.0,-0.0,400.0
2576,2020-04-17,8,0.0,400.0,-0.0,400.0
2577,2020-04-17,9,0.0,400.0,-0.0,400.0
2578,2020-04-17,10,0.0,398.0,-0.0,400.0
2579,2020-04-17,11,0.0,400.0,-0.0,400.0
2580,2020-04-17,12,0.0,400.0,-0.0,400.0
2581,2020-04-17,13,0.0,398.0,-0.0,400.0
2582,2020-04-17,14,-0.0,400.0,-0.0,400.0
2583,2020-04-17,15,0.0,400.0,-0.0,400.0
2584,2020-04-17,16,0.0,398.0,-0.0,400.0
2585,2020-04-17,17,0.0,398.0,20.42044,400.0
2586,2020-04-17,18,19.430296,400.0,74.060266,400.0
2587,2020-04-17,19,21.287879,400.0,74.332639,400.0
2588,2020-04-17,20,71.843654,400.0,24.141624,400.0
2589,2020-04-17,21,72.96816,400.0,19.958349,400.0
2590,2020-04-17,22,71.116714,400.0,26.520539,400.0
2591,2020-04-17,23,71.287879,400.0,7.909779,400.0
2592,2020-04-18,0,20.400003,400.0,-0.0,400.0
2593,2020-04-18,1,18.072542,400.0,18.861019,400.0
2594,2020-04-18,2,19.430296,400.0,18.573789,400.0
2595,2020-04-18,3,19.034775,400.0,18.861019,400.0
2596,2020-04-18,4,70.846138,400.0,69.708786,400.0
2597,2020-04-18,5,71.116714,400.0,27.738546,400.0
2598,2020-04-18,6,19.034775,400.0,-0.0,400.0
2599,2020-04-18,7,0.0,400.0,-0.0,400.0
2600,2020-04-18,8,0.0,400.0,-0.0,400.0
2601,2020-04-18,9,0.0,400.0,-0.0,400.0
2602,2020-04-18,10,0.0,400.0,-0.0,400.0
2603,2020-04-18,11,0.0,400.0,-0.0,400.0
2604,2020-04-18,12,0.0,400.0,-0.0,400.0
2605,2020-04-18,13,0.0,400.0,-0.0,400.0
2606,2020-04-18,14,0.0,400.0,-0.0,400.0
2607,2020-04-18,15,0.0,400.0,-0.0,400.0
2608,2020-04-18,16,0.0,398.0,18.861019,400.0
2609,2020-04-18,17,20.419098,400.0,15.384204,400.0
2610,2020-04-18,18,73.741238,400.0,36.867137,400.0
2611,2020-04-18,19,23.027478,400.0,75.794369,400.0
2612,2020-04-18,20,21.647258,400.0,59.163771,400.0
2613,2020-04-18,21,0.0,398.0,21.122752,396.0
2614,2020-04-18,22,0.0,0.0,1.480273,0.0
2615,2020-04-18,23,0.0,0.0,0.964053,0.0
2616,2020-04-19,0,0.0,0.0,0.0,0.0
2617,2020-04-19,1,0.0,0.0,0.0,0.0
2618,2020-04-19,2,0.0,0.0,0.0,0.0
2619,2020-04-19,3,0.0,0.0,0.0,0.0
2620,2020-04-19,4,0.0,0.0,0.0,0.0
2621,2020-04-19,5,0.0,0.0,0.0,0.0
2622,2020-04-19,6,0.0,0.0,0.0,0.0
2623,2020-04-19,7,0.0,0.0,0.0,0.0
2624,2020-04-19,8,0.0,0.0,0.0,0.0
2625,2020-04-19,9,0.0,0.0,0.0,0.0
2626,2020-04-19,10,0.0,0.0,0.0,0.0
2627,2020-04-19,11,0.0,0.0,0.0,0.0
2628,2020-04-19,12,0.0,0.0,0.0,0.0
2629,2020-04-19,13,0.0,0.0,0.0,0.0
2630,2020-04-19,14,0.0,0.0,18.861019,0.0
2631,2020-04-19,15,0.0,0.0,25.110104,0.0
2632,2020-04-19,16,0.0,0.0,22.96816,0.0
2633,2020-04-19,17,0.0,0.0,25.914208,0.0
2634,2020-04-19,18,0.0,0.0,26.275014,0.0
2635,2020-04-19,19,-0.0,0.0,76.504181,0.0
2636,2020-04-19,20,-0.0,0.0,68.390788,0.0
2637,2020-04-19,21,-0.0,0.0,23.206766,0.0
2638,2020-04-19,22,0.0,0.0,23.206766,0.0
2639,2020-04-19,23,0.0,0.0,24.23121,0.0
2640,2020-04-20,0,0.0,0.0,22.000493,0.0
2641,2020-04-20,1,0.0,0.0,19.983547,0.0
2642,2020-04-20,2,0.0,0.0,19.034775,0.0
2643,2020-04-20,3,0.0,0.0,19.983547,0.0
2644,2020-04-20,4,-0.0,0.0,39.728864,0.0
2645,2020-04-20,5,19.958349,0.0,5.590822,0.0
2646,2020-04-20,6,20.42044,0.0,0.0,0.0
2647,2020-04-20,7,0.0,0.0,0.0,0.0
2648,2020-04-20,8,0.0,0.0,0.0,0.0
2649,2020-04-20,9,0.0,0.0,0.0,0.0
2650,2020-04-20,10,0.0,0.0,0.0,0.0
2651,2020-04-20,11,0.0,0.0,0.0,0.0
2652,2020-04-20,12,0.0,0.0,0.0,0.0
2653,2020-04-20,13,0.0,0.0,0.0,0.0
2654,2020-04-20,14,0.0,0.0,0.0,0.0
2655,2020-04-20,15,0.0,0.0,0.0,0.0
2656,2020-04-20,16,18.861019,0.0,21.797305,0.0
2657,2020-04-20,17,0.0,0.0,23.881683,0.0
2658,2020-04-20,18,22.732362,0.0,74.617414,0.0
2659,2020-04-20,19,23.437807,0.0,73.657594,0.0
2660,2020-04-20,20,23.128644,0.0,23.481107,0.0
2661,2020-04-20,21,20.846138,0.0,22.96816,0.0
2662,2020-04-20,22,20.419098,0.0,22.576747,0.0
2663,2020-04-20,23,21.116714,0.0,21.116714,0.0
2664,2020-04-21,0,21.116714,396.0,19.983547,396.0
2665,2020-04-21,1,22.492854,400.0,20.846138,400.0
2666,2020-04-21,2,22.516066,400.0,21.647258,400.0
2667,2020-04-21,3,21.647258,400.0,21.843654,400.0
2668,2020-04-21,4,20.419098,400.0,32.697566,400.0
2669,2020-04-21,5,21.843654,400.0,25.767809,400.0
2670,2020-04-21,6,21.287879,400.0,21.498533,400.0
2671,2020-04-21,7,20.400003,400.0,0.0,400.0
2672,2020-04-21,8,18.463561,400.0,0.0,400.0
2673,2020-04-21,9,0.0,400.0,0.0,400.0
2674,2020-04-21,10,0.0,400.0,0.0,400.0
2675,2020-04-21,11,0.0,400.0,0.0,400.0
2676,2020-04-21,12,0.0,400.0,0.0,400.0
2677,2020-04-21,13,0.0,400.0,4.110379,400.0
2678,2020-04-21,14,0.0,398.0,19.034775,400.0
2679,2020-04-21,15,0.0,400.0,19.430296,400.0
2680,2020-04-21,16,19.034775,400.0,21.116714,400.0
2681,2020-04-21,17,19.034775,400.0,23.069973,400.0
2682,2020-04-21,18,23.206766,400.0,75.9087,400.0
2683,2020-04-21,19,22.808576,400.0,76.755559,400.0
2684,2020-04-21,20,23.160439,400.0,25.842174,400.0
2685,2020-04-21,21,23.069973,400.0,22.492854,400.0
2686,2020-04-21,22,20.419098,400.0,19.430296,400.0
2687,2020-04-21,23,23.069973,400.0,19.430296,400.0
2688,2020-04-22,0,73.437807,400.0,18.861019,400.0
2689,2020-04-22,1,73.128644,400.0,19.983547,400.0
2690,2020-04-22,2,73.069973,400.0,20.419098,400.0
2691,2020-04-22,3,73.069973,400.0,19.983547,400.0
2692,2020-04-22,4,21.647258,400.0,34.294616,400.0
2693,2020-04-22,5,21.843654,400.0,19.983547,400.0
2694,2020-04-22,6,71.287879,400.0,0.0,400.0
2695,2020-04-22,7,19.034775,400.0,0.0,400.0
2696,2020-04-22,8,18.573789,400.0,0.0,400.0
2697,2020-04-22,9,0.0,398.0,0.0,400.0
2698,2020-04-22,10,0.0,398.0,0.0,400.0
2699,2020-04-22,11,14.191367,400.0,8.053618,400.0
2700,2020-04-22,12,18.072542,400.0,18.861019,400.0
2701,2020-04-22,13,0.0,400.0,19.034775,400.0
2702,2020-04-22,14,16.970947,400.0,20.122599,400.0
2703,2020-04-22,15,0.0,400.0,20.419098,400.0
2704,2020-04-22,16,18.072542,400.0,21.287879,400.0
2705,2020-04-22,17,18.463561,400.0,23.437807,400.0
2706,2020-04-22,18,23.128644,400.0,75.213063,400.0
2707,2020-04-22,19,23.437807,400.0,76.755559,400.0
2708,2020-04-22,20,23.206766,400.0,25.435559,400.0
2709,2020-04-22,21,23.069973,400.0,22.732362,400.0
2710,2020-04-22,22,20.846138,400.0,20.156462,400.0
2711,2020-04-22,23,23.128644,400.0,20.419098,400.0
2712,2020-04-23,0,73.657594,400.0,21.116714,400.0
2713,2020-04-23,1,73.128644,400.0,20.400003,400.0
2714,2020-04-23,2,23.069973,400.0,19.983547,400.0
2715,2020-04-23,3,22.732362,400.0,20.400003,400.0
2716,2020-04-23,4,23.069973,400.0,21.843654,400.0
2717,2020-04-23,5,73.437807,400.0,20.846138,400.0
2718,2020-04-23,6,22.732362,400.0,-0.0,400.0
2719,2020-04-23,7,19.034775,400.0,-0.0,400.0
2720,2020-04-23,8,0.0,400.0,-0.0,400.0
2721,2020-04-23,9,0.0,398.0,-0.0,400.0
2722,2020-04-23,10,0.0,400.0,14.792565,400.0
2723,2020-04-23,11,0.0,398.0,18.861019,400.0
2724,2020-04-23,12,18.463561,400.0,19.983547,400.0
2725,2020-04-23,13,19.68943,400.0,20.419098,400.0
2726,2020-04-23,14,0.0,400.0,19.034775,400.0
2727,2020-04-23,15,0.0,400.0,19.68943,400.0
2728,2020-04-23,16,20.400003,400.0,22.576747,400.0
2729,2020-04-23,17,21.116714,400.0,23.657594,400.0
2730,2020-04-23,18,23.437807,400.0,76.722045,400.0
2731,2020-04-23,19,23.069973,400.0,77.050889,400.0
2732,2020-04-23,20,21.647258,400.0,25.797315,400.0
2733,2020-04-23,21,21.287879,400.0,19.430296,400.0
2734,2020-04-23,22,19.68943,400.0,19.034775,396.0
2735,2020-04-23,23,156.857535,0.0,7.91123,0.0
2736,2020-04-24,0,500.0,0.0,22.83626,0.0
2737,2020-04-24,1,500.0,0.0,35.144621,0.0
2738,2020-04-24,2,500.0,0.0,24.081573,0.0
2739,2020-04-24,3,86.124055,0.0,21.561179,0.0
2740,2020-04-24,4,77.609816,0.0,37.993787,0.0
2741,2020-04-24,5,80.049301,0.0,71.116714,0.0
2742,2020-04-24,6,135.392811,0.0,19.034775,0.0
2743,2020-04-24,7,76.546344,0.0,0.0,0.0
2744,2020-04-24,8,20.42044,0.0,0.0,0.0
2745,2020-04-24,9,18.072542,0.0,0.0,0.0
2746,2020-04-24,10,18.861019,0.0,0.0,0.0
2747,2020-04-24,11,19.034775,0.0,18.573789,0.0
2748,2020-04-24,12,19.430296,0.0,22.244852,0.0
2749,2020-04-24,13,70.419098,0.0,19.275346,0.0
2750,2020-04-24,14,19.68943,0.0,20.487153,0.0
2751,2020-04-24,15,21.287879,0.0,22.341043,0.0
2752,2020-04-24,16,21.843654,0.0,22.732362,0.0
2753,2020-04-24,17,20.846138,0.0,28.383243,0.0
2754,2020-04-24,18,26.790897,0.0,70.559985,0.0
2755,2020-04-24,19,80.277405,0.0,75.200156,0.0
2756,2020-04-24,20,80.530112,0.0,24.08455,0.0
2757,2020-04-24,21,80.530112,0.0,22.632352,0.0
2758,2020-04-24,22,81.727779,0.0,22.517588,0.0
2759,2020-04-24,23,500.0,0.0,22.709794,0.0
2760,2020-04-25,0,500.0,0.0,22.709794,0.0
2761,2020-04-25,1,83.752662,0.0,22.709794,0.0
2762,2020-04-25,2,81.727779,0.0,22.709794,0.0
2763,2020-04-25,3,80.277405,0.0,22.972766,0.0
2764,2020-04-25,4,80.277405,0.0,36.520763,0.0
2765,2020-04-25,5,500.0,0.0,21.288154,0.0
2766,2020-04-25,6,127.274616,0.0,19.68943,0.0
2767,2020-04-25,7,72.492854,0.0,18.861019,0.0
2768,2020-04-25,8,20.400003,0.0,18.573789,0.0
2769,2020-04-25,9,19.034775,0.0,0.0,0.0
2770,2020-04-25,10,18.463561,0.0,0.0,0.0
2771,2020-04-25,11,19.034775,0.0,0.0,0.0
2772,2020-04-25,12,70.846138,0.0,19.533879,0.0
2773,2020-04-25,13,71.116411,0.0,0.0,0.0
2774,2020-04-25,14,19.68943,0.0,11.987382,0.0
2775,2020-04-25,15,71.287879,0.0,22.435728,0.0
2776,2020-04-25,16,77.274563,0.0,20.547985,0.0
2777,2020-04-25,17,21.116714,0.0,26.672899,0.0
2778,2020-04-25,18,23.657594,0.0,26.410171,0.0
2779,2020-04-25,19,25.376917,0.0,76.546344,0.0
2780,2020-04-25,20,25.067686,0.0,69.076144,0.0
2781,2020-04-25,21,22.656017,0.0,23.592361,0.0
2782,2020-04-25,22,24.209571,0.0,23.388687,0.0
2783,2020-04-25,23,24.749386,0.0,23.37167,0.0
2784,2020-04-26,0,23.128644,0.0,22.709794,0.0
2785,2020-04-26,1,76.429316,0.0,26.93863,0.0
2786,2020-04-26,2,77.050889,0.0,21.780326,0.0
2787,2020-04-26,3,76.755559,0.0,21.368347,0.0
2788,2020-04-26,4,77.274563,0.0,31.461979,0.0
2789,2020-04-26,5,502.723482,0.0,0.0,0.0
2790,2020-04-26,6,130.750444,0.0,0.0,0.0
2791,2020-04-26,7,70.846138,0.0,0.0,0.0
2792,2020-04-26,8,0.0,0.0,0.0,0.0
2793,2020-04-26,9,0.0,0.0,0.0,0.0
2794,2020-04-26,10,0.0,0.0,0.0,0.0
2795,2020-04-26,11,0.0,0.0,0.0,0.0
2796,2020-04-26,12,0.0,0.0,0.0,0.0
2797,2020-04-26,13,0.0,0.0,0.0,0.0
2798,2020-04-26,14,0.0,0.0,0.0,0.0
2799,2020-04-26,15,0.0,0.0,0.0,0.0
2800,2020-04-26,16,71.116714,0.0,0.0,0.0
2801,2020-04-26,17,71.116714,0.0,0.0,0.0
2802,2020-04-26,18,158.035526,0.0,38.49317,0.0
2803,2020-04-26,19,500.0,0.0,75.433611,0.0
2804,2020-04-26,20,500.0,0.0,44.725058,0.0
2805,2020-04-26,21,500.0,0.0,24.061159,0.0
2806,2020-04-26,22,500.0,0.0,20.42044,0.0
2807,2020-04-26,23,500.0,0.0,20.42044,0.0
2808,2020-04-27,0,500.0,0.0,7.905815,0.0
2809,2020-04-27,1,500.0,0.0,7.899116,0.0
2810,2020-04-27,2,500.0,0.0,20.234035,0.0
2811,2020-04-27,3,500.0,0.0,20.42044,0.0
2812,2020-04-27,4,500.0,0.0,35.586343,0.0
2813,2020-04-27,5,500.0,0.0,0.0,0.0
2814,2020-04-27,6,500.0,0.0,0.0,0.0
2815,2020-04-27,7,133.035526,0.0,0.0,0.0
2816,2020-04-27,8,19.983547,0.0,0.0,0.0
2817,2020-04-27,9,18.861019,0.0,0.0,0.0
2818,2020-04-27,10,19.034775,0.0,0.0,0.0
2819,2020-04-27,11,18.861019,0.0,0.0,0.0
2820,2020-04-27,12,19.034775,0.0,0.0,0.0
2821,2020-04-27,13,0.0,396.0,7.903252,396.0
2822,2020-04-27,14,15.731586,400.0,21.013675,400.0
2823,2020-04-27,15,18.072542,400.0,22.055373,400.0
2824,2020-04-27,16,19.68943,400.0,22.986841,400.0
2825,2020-04-27,17,0.0,400.0,26.706942,400.0
2826,2020-04-27,18,23.069973,400.0,27.010518,400.0
2827,2020-04-27,19,23.437807,400.0,76.755559,400.0
2828,2020-04-27,20,23.657594,400.0,67.831459,400.0
2829,2020-04-27,21,22.96816,400.0,23.069973,400.0
2830,2020-04-27,22,23.069973,400.0,23.128644,400.0
2831,2020-04-27,23,23.128644,400.0,22.732362,400.0
2832,2020-04-28,0,23.437807,400.0,22.732362,400.0
2833,2020-04-28,1,75.9087,400.0,25.299399,400.0
2834,2020-04-28,2,75.9087,400.0,25.299399,400.0
2835,2020-04-28,3,75.9087,400.0,24.101017,400.0
2836,2020-04-28,4,500.0,400.0,24.089634,400.0
2837,2020-04-28,5,500.0,400.0,19.68943,400.0
2838,2020-04-28,6,75.9087,400.0,0.0,400.0
2839,2020-04-28,7,71.287879,400.0,0.0,400.0
2840,2020-04-28,8,19.983547,400.0,0.0,400.0
2841,2020-04-28,9,18.861019,400.0,0.0,400.0
2842,2020-04-28,10,19.430296,400.0,0.0,400.0
2843,2020-04-28,11,19.68943,400.0,0.0,400.0
2844,2020-04-28,12,19.68943,400.0,0.0,400.0
2845,2020-04-28,13,19.983547,400.0,18.072542,400.0
2846,2020-04-28,14,71.287879,400.0,21.357832,400.0
2847,2020-04-28,15,19.68943,400.0,20.419098,400.0
2848,2020-04-28,16,20.400003,400.0,25.074744,400.0
2849,2020-04-28,17,16.970947,400.0,25.165321,400.0
2850,2020-04-28,18,23.069973,400.0,71.155461,400.0
2851,2020-04-28,19,23.437807,400.0,75.564957,400.0
2852,2020-04-28,20,23.128644,400.0,26.324557,400.0
2853,2020-04-28,21,21.843654,400.0,23.069973,400.0
2854,2020-04-28,22,0.0,398.0,22.576747,400.0
2855,2020-04-28,23,0.0,400.0,22.96816,400.0
2856,2020-04-29,0,0.0,400.0,23.206766,400.0
2857,2020-04-29,1,0.0,398.0,23.069973,400.0
2858,2020-04-29,2,0.0,398.0,23.069973,400.0
2859,2020-04-29,3,0.0,398.0,23.069973,400.0
2860,2020-04-29,4,0.0,398.0,22.576747,400.0
2861,2020-04-29,5,0.0,398.0,19.68943,400.0
2862,2020-04-29,6,0.0,398.0,0.0,400.0
2863,2020-04-29,7,0.0,398.0,0.0,400.0
2864,2020-04-29,8,0.0,400.0,0.0,400.0
2865,2020-04-29,9,0.0,398.0,14.853041,400.0
2866,2020-04-29,10,0.0,398.0,18.072542,400.0
2867,2020-04-29,11,0.0,398.0,19.983547,400.0
2868,2020-04-29,12,0.0,398.0,20.419098,400.0
2869,2020-04-29,13,0.0,398.0,20.419098,400.0
2870,2020-04-29,14,0.0,398.0,19.68943,400.0
2871,2020-04-29,15,0.0,398.0,0.0,400.0
2872,2020-04-29,16,0.0,398.0,19.034775,400.0
2873,2020-04-29,17,0.0,398.0,21.116714,400.0
2874,2020-04-29,18,23.069973,400.0,73.437807,400.0
2875,2020-04-29,19,23.206766,400.0,77.755129,400.0
2876,2020-04-29,20,23.069973,400.0,30.486146,400.0
2877,2020-04-29,21,72.96816,400.0,24.592046,400.0
2878,2020-04-29,22,22.632352,400.0,19.983547,400.0
2879,2020-04-29,23,19.034775,400.0,0.0,400.0
2880,2020-04-30,0,16.970947,400.0,0.0,400.0
2881,2020-04-30,1,20.400003,400.0,19.034775,400.0
2882,2020-04-30,2,20.419098,400.0,24.4564,400.0
2883,2020-04-30,3,21.116411,400.0,24.203364,400.0
2884,2020-04-30,4,20.419098,400.0,53.232818,400.0
2885,2020-04-30,5,21.116411,400.0,20.400003,400.0
2886,2020-04-30,6,72.732362,400.0,0.0,400.0
2887,2020-04-30,7,72.516066,400.0,0.0,400.0
2888,2020-04-30,8,21.287879,400.0,23.824379,400.0
2889,2020-04-30,9,22.492854,400.0,26.402571,400.0
2890,2020-04-30,10,21.288154,400.0,34.762043,400.0
2891,2020-04-30,11,20.846138,400.0,21.116714,400.0
2892,2020-04-30,12,19.68943,400.0,20.419098,400.0
2893,2020-04-30,13,19.68943,400.0,21.116714,400.0
2894,2020-04-30,14,19.034775,400.0,27.438157,400.0
2895,2020-04-30,15,21.287879,400.0,22.492854,400.0
2896,2020-04-30,16,22.492854,400.0,24.579757,400.0
2897,2020-04-30,17,21.116714,400.0,25.844829,400.0
2898,2020-04-30,18,23.206766,400.0,27.014584,400.0
2899,2020-04-30,19,24.617414,400.0,76.755559,400.0
2900,2020-04-30,20,26.324557,400.0,64.023991,400.0
2901,2020-04-30,21,23.206766,400.0,24.617414,400.0
2902,2020-04-30,22,23.069973,400.0,26.916906,400.0
2903,2020-04-30,23,23.069973,400.0,24.617414,400.0
2904,2020-05-01,0,23.128644,400.0,24.617414,400.0
2905,2020-05-01,1,22.732362,400.0,25.716631,400.0
2906,2020-05-01,2,22.576747,400.0,23.657594,400.0
2907,2020-05-01,3,22.576747,400.0,23.128644,400.0
2908,2020-05-01,4,22.516066,400.0,30.127183,400.0
2909,2020-05-01,5,73.657594,400.0,26.761604,400.0
2910,2020-05-01,6,73.069973,400.0,22.570666,400.0
2911,2020-05-01,7,21.116411,400.0,25.167749,400.0
2912,2020-05-01,8,20.400003,400.0,19.68943,400.0
2913,2020-05-01,9,0.0,400.0,9.081269,400.0
2914,2020-05-01,10,0.0,398.0,0.0,400.0
2915,2020-05-01,11,0.0,398.0,0.0,400.0
2916,2020-05-01,12,0.0,398.0,0.0,400.0
2917,2020-05-01,13,0.0,398.0,0.0,400.0
2918,2020-05-01,14,18.861019,400.0,0.0,400.0
2919,2020-05-01,15,18.072542,400.0,20.419098,400.0
2920,2020-05-01,16,19.034775,400.0,23.821945,400.0
2921,2020-05-01,17,0.0,398.0,26.433523,400.0
2922,2020-05-01,18,22.576747,400.0,26.673647,400.0
2923,2020-05-01,19,22.732362,400.0,76.245579,400.0
2924,2020-05-01,20,23.128644,400.0,64.397639,400.0
2925,2020-05-01,21,23.128644,400.0,26.474894,400.0
2926,2020-05-01,22,23.069973,400.0,25.9087,400.0
2927,2020-05-01,23,22.732362,400.0,24.617414,400.0
2928,2020-05-02,0,22.516066,400.0,23.094,400.0
2929,2020-05-02,1,21.843654,400.0,26.095598,400.0
2930,2020-05-02,2,22.492854,400.0,23.128644,400.0
2931,2020-05-02,3,21.843654,400.0,26.090566,400.0
2932,2020-05-02,4,22.576747,400.0,29.814863,400.0
2933,2020-05-02,5,73.069973,400.0,21.116714,400.0
2934,2020-05-02,6,72.732362,400.0,20.400003,400.0
2935,2020-05-02,7,20.419098,400.0,18.573789,400.0
2936,2020-05-02,8,19.68943,400.0,0.0,400.0
2937,2020-05-02,9,18.573789,400.0,0.0,400.0
2938,2020-05-02,10,18.573789,400.0,0.0,400.0
2939,2020-05-02,11,16.970947,400.0,0.0,400.0
2940,2020-05-02,12,0.0,400.0,0.0,400.0
2941,2020-05-02,13,0.0,400.0,0.0,400.0
2942,2020-05-02,14,0.0,400.0,0.0,400.0
2943,2020-05-02,15,0.0,400.0,0.0,400.0
2944,2020-05-02,16,0.0,400.0,19.034775,400.0
2945,2020-05-02,17,14.191367,400.0,23.069973,400.0
2946,2020-05-02,18,23.069973,400.0,38.346083,400.0
2947,2020-05-02,19,23.069973,400.0,70.401455,400.0
2948,2020-05-02,20,21.647258,400.0,73.437807,400.0
2949,2020-05-02,21,20.846138,400.0,23.128644,400.0
2950,2020-05-02,22,19.68943,400.0,21.116714,400.0
2951,2020-05-02,23,21.843654,400.0,0.0,400.0
2952,2020-05-03,0,19.983547,400.0,24.612684,400.0
2953,2020-05-03,1,19.983547,400.0,0.0,400.0
2954,2020-05-03,2,19.034775,400.0,0.0,400.0
2955,2020-05-03,3,19.034775,400.0,0.0,400.0
2956,2020-05-03,4,0.0,398.0,0.0,400.0
2957,2020-05-03,5,0.0,398.988,0.0,400.0
2958,2020-05-03,6,0.0,398.0,0.0,400.0
2959,2020-05-03,7,0.0,398.0,0.0,400.0
2960,2020-05-03,8,0.0,400.0,0.0,400.0
2961,2020-05-03,9,0.0,400.0,0.0,400.0
2962,2020-05-03,10,0.0,398.0,0.0,400.0
2963,2020-05-03,11,0.0,398.0,0.0,400.0
2964,2020-05-03,12,0.0,398.0,0.0,400.0
2965,2020-05-03,13,0.0,398.0,0.0,400.0
2966,2020-05-03,14,18.861019,400.0,19.17401,400.0
2967,2020-05-03,15,16.970947,400.0,21.421777,400.0
2968,2020-05-03,16,19.034775,400.0,21.287879,400.0
2969,2020-05-03,17,15.731586,400.0,25.228736,400.0
2970,2020-05-03,18,23.069973,400.0,28.358254,400.0
2971,2020-05-03,19,23.437807,400.0,76.755559,400.0
2972,2020-05-03,20,23.657594,400.0,70.082512,400.0
2973,2020-05-03,21,22.576747,400.0,23.128644,400.0
2974,2020-05-03,22,21.116714,400.0,21.287879,400.0
2975,2020-05-03,23,21.647258,400.0,21.843654,400.0
2976,2020-05-04,0,19.430296,400.0,22.96816,400.0
2977,2020-05-04,1,0.0,400.0,23.128644,400.0
2978,2020-05-04,2,0.0,400.0,28.732168,400.0
2979,2020-05-04,3,0.0,400.0,24.317152,400.0
2980,2020-05-04,4,0.0,398.0,30.338865,400.0
2981,2020-05-04,5,16.970947,400.0,18.861019,400.0
2982,2020-05-04,6,0.0,398.0,0.0,400.0
2983,2020-05-04,7,0.0,398.0,0.0,400.0
2984,2020-05-04,8,0.0,398.0,0.0,400.0
2985,2020-05-04,9,0.0,398.0,0.0,400.0
2986,2020-05-04,10,0.0,398.0,0.0,400.0
2987,2020-05-04,11,0.0,398.0,0.0,400.0
2988,2020-05-04,12,-0.0,400.0,0.0,400.0
2989,2020-05-04,13,0.0,398.0,0.0,400.0
2990,2020-05-04,14,-0.0,400.0,0.0,400.0
2991,2020-05-04,15,0.0,398.0,19.171173,400.0
2992,2020-05-04,16,18.861019,400.0,1.089536,400.0
2993,2020-05-04,17,19.983547,400.0,20.526636,400.0
2994,2020-05-04,18,80.277405,400.0,31.3483,400.0
2995,2020-05-04,19,77.050889,400.0,73.873861,400.0
2996,2020-05-04,20,80.277405,400.0,71.843654,400.0
2997,2020-05-04,21,78.13491,400.0,22.809189,400.0
2998,2020-05-04,22,21.905537,400.0,20.547985,400.0
2999,2020-05-04,23,21.122752,400.0,20.42044,400.0
3000,2020-05-05,0,20.234035,400.0,19.958349,400.0
3001,2020-05-05,1,19.533879,400.0,2.334544,400.0
3002,2020-05-05,2,20.526636,400.0,19.533879,400.0
3003,2020-05-05,3,21.708134,400.0,20.42044,400.0
3004,2020-05-05,4,22.656017,400.0,21.122752,400.0
3005,2020-05-05,5,74.096924,400.0,19.958349,400.0
3006,2020-05-05,6,20.419098,400.0,0.0,400.0
3007,2020-05-05,7,71.843654,400.0,0.0,400.0
3008,2020-05-05,8,71.647258,400.0,0.0,400.0
3009,2020-05-05,9,71.287879,400.0,19.034775,400.0
3010,2020-05-05,10,71.843654,400.0,21.343662,400.0
3011,2020-05-05,11,71.843654,400.0,21.341186,400.0
3012,2020-05-05,12,70.419098,400.0,20.861783,400.0
3013,2020-05-05,13,18.861019,400.0,25.59259,400.0
3014,2020-05-05,14,19.983547,400.0,22.466281,400.0
3015,2020-05-05,15,20.419098,400.0,23.846877,400.0
